TH_completed_raw_bags,TH_definition,binary_sha256,canonical_id_OD_and_scheduled_D_match,canonical_segment_count,canonical_sha256,class_sha256,completed_raw_bag_count,completed_raw_bags_per_fixed_horizon_hour,completed_segments,completion_rate,control_reuse_provenance_tier,cpu_seconds,decision_count_definition,decision_requests,fixed_horizon_seconds,formal_timing_status,full_population_complete,historical_build_identity_limitation,historical_shared_D,hourly_rate_definition,hourly_rate_denominator_seconds,input_sha256,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,observed_lifecycle_count,on_time_rate,on_time_raw_bag_count,population_evidence_level,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,primary_clock,primary_timing_definition,raw_bag_count,raw_entry_and_deadline_match,release_epoch_minus_canonical_D_max_seconds,release_epoch_minus_canonical_D_min_seconds,reporting_method,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,terminal_accounting_residual,tht_admission_max_seconds,tht_admission_mean_seconds,tht_admission_min_seconds,tht_admission_p95_seconds,tht_admission_p99_seconds,tht_scheduled_release_max_seconds,tht_scheduled_release_mean_seconds,tht_scheduled_release_min_seconds,tht_scheduled_release_p95_seconds,tht_scheduled_release_p99_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,unfinished_raw_bag_count,unreleased_segments_absent_from_native_lifecycle,wall_seconds,workload_identity_sha256
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,65a481ca5b06aa05f9d784a14f0ba21b4adb8a66d4b7f421c70cceda49d2ad7b,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1579913200,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,389c5cc1027be5e9b74a10f73610a3b8b592e6faccbba3e6a4fe23db1e5b2e79,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29784,0.522416333403494,COMPLETE,199547122.8000023,,0.477583666596506,27228,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,308081,87202,138151484.226106,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9550.199999999997,1785.818182137094,5964.669999999995,7525.223999999994,101813066.2000001,,,,,,,,,,,,69751.954547,74367.154547,78510.354547,337698607.026105,0,,538.0285552,fe28e2c5ff57045678f71cc90299e94d25f1b0f98489493e9035630953df4a49
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,65a481ca5b06aa05f9d784a14f0ba21b4adb8a66d4b7f421c70cceda49d2ad7b,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,80.015625,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672265,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,389c5cc1027be5e9b74a10f73610a3b8b592e6faccbba3e6a4fe23db1e5b2e79,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,112.0,0.0019644987020276394,COMPLETE,16049680.411420252,,0.9980355012979724,56900.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,308081,87202,128392558.72994731,,1675.849549999999,0.89904977250403,0.0,0.0,51256.625629999755,,,,,,,,,,,,64382.355547000014,67646.51401700002,71576.36215700001,144442239.14136955,0,,82.47427199990489,fe28e2c5ff57045678f71cc90299e94d25f1b0f98489493e9035630953df4a49
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,6a3ef816003c8320f51c216b5fe267a673668424bff84968b85da6cbd75707aa,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1585115319,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,cd5e919d0c3498c8d83ba9758a00517ce853bd505ac8d323c3ec3bb350d5cf66,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29828,0.5231881007507191,COMPLETE,200513695.20000067,,0.47681189924928086,27184,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,333667,87207,138205606.22610548,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9516.800000000003,1798.9405984704974,6011.179999999997,7563.600000000006,102561201.39999948,,,,,,,,,,,,69801.954547,74408.55454699999,78555.354547,338719301.4261064,0,,541.6133811,1e7af99923d21570e5f4b9830bc0a4c94e92e3f85fe1617d26c50ee911faa734
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,6a3ef816003c8320f51c216b5fe267a673668424bff84968b85da6cbd75707aa,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,80.03125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672282,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,cd5e919d0c3498c8d83ba9758a00517ce853bd505ac8d323c3ec3bb350d5cf66,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,139.0,0.0024380832105521666,COMPLETE,16217697.946620332,,0.9975619167894478,56873.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,333667,87207,128404191.72800627,,1628.6840499999962,1.258847806777515,0.0,0.0,71769.43115999969,,,,,,,,,,,,64388.355547000014,67649.10883700004,71581.36215700001,144621889.674629,0,,82.7086805999279,1e7af99923d21570e5f4b9830bc0a4c94e92e3f85fe1617d26c50ee911faa734
28506,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,89dad28fac3a972f2c1fff2f8edd1a9a828d80adfcd41872b3b8e19727546a6c,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,28506,1044.3989863523952,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,100317440,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,d2916b99efdf8329c08971af2120009e880fe43404bcd59b13370cd81ca8d3c3,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,3275,0.11488809373465236,COMPLETE,25477242.999999996,,0.8851119062653476,25231,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,5468.0,1002.35856311,4097.4,5132.35,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,104729,43602,66746829.8130529,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,3593.5999999999985,149.66677892373536,1341.9500000000007,2311.5999999999985,4266401.200000004,,5468.0,1002.3585631095208,53.6,4097.400000000001,5132.35,9478.43612,1136.2494496966603,55.61666,4506.5955324999995,5337.763366500001,63763.55454699999,67307.55454699999,71117.754547,92224072.81305288,0,,89.580837,eee9145e09e6ef1c4e5ca9530881a89000b5eeebf49fe5e326aaa48d7b2d2dc2
28506.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,89dad28fac3a972f2c1fff2f8edd1a9a828d80adfcd41872b3b8e19727546a6c,,28506.0,1044.3989863523952,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,67.125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,588892,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,d2916b99efdf8329c08971af2120009e880fe43404bcd59b13370cd81ca8d3c3,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,81.0,0.002841507051147163,COMPLETE,14361150.47827012,,0.9971584929488528,28425.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,4570.154160000002,612.9239678836059,2355.8625724999984,2729.4900649999972,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,,,,G31_S4_NATIVE_SYSTEM,104729,43602,64213730.860303015,,1271.139240000004,1.0432471188521708,0.0,0.0,29738.802369999983,,4570.154160000002,612.9239678836059,48.40099999999802,2355.8625724999984,2729.4900649999972,4735.200000000001,624.6038851227836,48.40099999999802,2382.420192499998,2749.0017105000006,63106.11151700003,67264.98008700002,71074.39389700002,78574881.33857314,0,,68.60840809997171,eee9145e09e6ef1c4e5ca9530881a89000b5eeebf49fe5e326aaa48d7b2d2dc2
28506,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,c5ca3e850ad6c2603d89621e613036014319591bdb06dcef980a5bf506c86cee,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,28506,1044.3989863523952,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,100215149,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,3273,0.11481793306672283,COMPLETE,25458939.40000011,,0.8851820669332772,25233,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,5475.4,1001.534982109,4098.1,5124.19,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,130363,43602,66741178.01305286,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,3358.5999999999985,149.11410931032063,1336.949999999998,2305.340000000002,4250646.800000004,,5475.4,1001.5349821090297,53.6,4098.099999999999,5124.19,9466.03612,1135.2172950625481,55.60381,4496.2724375,5335.791387,63760.354546999995,67296.354547,71116.354547,92200117.4130529,0,,99.7929831,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5
28506.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,c5ca3e850ad6c2603d89621e613036014319591bdb06dcef980a5bf506c86cee,,28506.0,1044.3989863523952,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,65.625,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,588718,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,74.0,0.0025959447133936386,COMPLETE,14333502.801720211,,0.9974040552866064,28432.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,4504.348299999998,612.030484747073,2355.770674999999,2704.798663999996,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,,,,G31_S4_NATIVE_SYSTEM,130363,43602,64214180.50528334,,1201.4972500000003,0.9876956072405789,0.0,0.0,28155.250979999943,,4504.348299999998,612.030484747073,48.40099999999802,2355.770674999999,2704.798663999996,4672.460189999994,623.7232156226781,48.40099999999802,2380.789532499999,2728.6350325000008,63096.537967,67257.98008700002,71065.26096700002,78547683.30700283,0,,68.3528507000301,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5
28506,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,368cc8f18103501d851480c1a4d97e960e54cc9cb6bfa05098d46d27c652a549,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,28506,1044.3989863523952,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,100350474,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,3277,0.1149582544025819,COMPLETE,25480755.000000123,,0.8850417455974181,25229,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,5496.0,1002.292450712,4102.35,5134.8,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,155921,43599,66742957.61305285,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,3603.0,149.81107135339929,1341.749999999999,2312.9000000000015,4270514.4,,5496.0,1002.2924507121309,53.6,4102.349999999999,5134.8,9474.63612,1136.2165934558689,55.60381,4507.840035000001,5340.263629500001,63762.354546999995,67298.154547,71111.354547,92223712.61305335,0,,94.4227471,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918
28506.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,368cc8f18103501d851480c1a4d97e960e54cc9cb6bfa05098d46d27c652a549,,28506.0,1044.3989863523952,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,63.53125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,588673,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,84.0,0.0029467480530415147,COMPLETE,14416266.420089995,,0.9970532519469585,28422.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,4593.550119999993,614.8523171234149,2373.610005000004,2739.2917710000042,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,,,,G31_S4_NATIVE_SYSTEM,155921,43599,64207535.969153136,,1282.738320000004,1.098350494632709,0.0,0.0,31309.579200000004,,4593.550119999993,614.8523171234149,48.40099999999802,2373.610005000004,2739.2917710000042,4768.5959599999915,626.5170171921724,48.40099999999802,2395.892477499996,2764.3857324999985,63100.80997700001,67260.80921699999,71063.39389700002,78623802.38924372,0,,66.11807530000806,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918
28506,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,d2aa3a9007add6d36a9e384afb2d0c401600df20d271b551d989a1f5a18fef5b,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,28506,1044.3989863523952,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,100233202,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,3269,0.11467761173086366,COMPLETE,25459730.000000164,,0.8853223882691363,25237,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,5479.2,1001.638384901,4102.25,5131.95,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,181081,43602,66746755.81305276,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,3592.5999999999985,149.47883252648566,1342.749999999999,2310.800000000003,4261043.599999994,,5479.2,1001.6383849014243,53.6,4102.25,5131.950000000001,9467.63612,1135.4265773189154,55.61666,4501.6291249999995,5341.7452645,63763.55454699999,67300.154547,71113.354547,92206485.81305283,0,,97.4666911,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f
28506.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,d2aa3a9007add6d36a9e384afb2d0c401600df20d271b551d989a1f5a18fef5b,,28506.0,1044.3989863523952,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,65.234375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,588822,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,82.0,0.002876587385111873,COMPLETE,14382096.359850017,,0.9971234126148881,28424.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,4564.898359999996,613.8307135908253,2356.3167850000027,2730.5062409999987,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,,,,G31_S4_NATIVE_SYSTEM,181081,43602,64211902.79161284,,1274.8229100000062,1.0549493506630192,0.0,0.0,30072.386190000027,,4564.898359999996,613.8307135908253,48.40099999999802,2356.3167850000027,2730.5062409999987,4737.010249999992,625.4773379085128,48.40099999999802,2383.0414849999997,2753.999214500004,63102.95064700002,67264.98008700002,71068.80878700002,78593999.15146428,0,,67.52290280000307,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f
28506,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,df41579906b27b6c058cb11b8236b0e3e1bd810758abbfbd86083e5d7063dd67,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,28506,1044.3989863523952,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,100154596,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,3262,0.11443204939311025,COMPLETE,25456664.20000011,,0.8855679506068898,25244,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,5483.6,1001.572721532,4092.65,5121.8,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,205759,43603,66739567.81305287,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,3591.4000000000015,148.7731916087841,1334.8000000000002,2302.51,4240928.600000011,,5483.6,1001.572721532309,53.6,4092.6500000000005,5121.8,9457.23612,1135.1034523627657,55.60381,4497.197635,5329.3572970000005,63759.154547,67302.754547,71122.954547,92196232.01305366,0,,102.1500843,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad
28506.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,df41579906b27b6c058cb11b8236b0e3e1bd810758abbfbd86083e5d7063dd67,,28506.0,1044.3989863523952,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,61.96875,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,589020,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,84.0,0.0029467480530415147,COMPLETE,14369996.268490013,,0.9970532519469585,28422.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,4606.113479999993,613.2761772830305,2351.7807949999997,2749.9272530000053,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,28506,,,,G31_S4_NATIVE_SYSTEM,205759,43603,64215309.874232985,,1293.738320000004,1.0691207815898454,0.0,0.0,30476.357000000135,,4606.113479999993,613.2761772830305,48.40099999999802,2351.7807949999997,2749.9272530000053,4780.190519999993,624.9076570855283,48.40099999999802,2375.9324099999985,2768.5299784999993,63103.03864700002,67252.80921699999,71064.34986700001,78585306.14272399,0,,64.28387849987485,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad
