task_id	tick	event	node	edge	position	detail
2	0	RELEASE	0	-1	-1	release_seconds=0.0
2	0	NODE_SERVICE_START	0	-1	-1	arrival_tick=0;ready_tick=1;fixture_ready_source
2	0	SELECT	0	0	-1	free_flow_seconds=1.6;moving=0;stopped=0;eta_seconds=1.6;equal_score_candidates=1;nodes=0>1>3
2	1	NODE_SERVICE_FINISH	0	-1	-1	
2	1	ENTER_EDGE	0	0	0	free_flow_seconds=1.6;moving=0;stopped=0;eta_seconds=1.6;equal_score_candidates=1;nodes=0>1>3
2	2	MOVE	0	0	1	
2	3	MOVE	0	0	2	
2	4	MOVE	0	0	3	
2	5	NODE_SERVICE_START	1	0	3	arrival_tick=4;ready_tick=5;ZERO_MAP_THROUGH_TIME;basis=LEGACY_NODE_CONSTRAINT;upstream_edge=0
2	5	NODE_SERVICE_FINISH	1	0	3	
2	5	NODE_SERVICE_START	1	-1	-1	arrival_tick=4;ready_tick=15;INTERMEDIATE_FIXED_TRANSFER_DELAY;reconstructed_transfer_seconds=2.0;basis=HISTORICAL_OD_LOWER_ENVELOPE;upstream_edge=0
2	14	SELECT	1	1	-1	free_flow_seconds=0.8;moving=0;stopped=0;eta_seconds=0.8;equal_score_candidates=1;nodes=1>3
2	15	NODE_SERVICE_FINISH	1	-1	-1	
2	15	ENTER_EDGE	1	1	0	free_flow_seconds=0.8;moving=0;stopped=0;eta_seconds=0.8;equal_score_candidates=1;nodes=1>3
2	16	MOVE	1	1	1	
2	17	MOVE	1	1	2	
2	18	MOVE	1	1	3	
2	19	COMPLETE	3	-1	-1	
4	0	RELEASE	0	-1	-1	release_seconds=0.0
4	0	NODE_SERVICE_START	0	-1	-1	arrival_tick=0;ready_tick=1;fixture_ready_source
4	0	SELECT	0	0	-1	free_flow_seconds=1.6;moving=0;stopped=0;eta_seconds=1.6;equal_score_candidates=1;nodes=0>1>3
4	1	HOLD	0	0	-1	reason=LOCAL_FIFO_ENTRY_CONFLICT;entry_occupant=2;entry_occupant_state=AT_LOADING_OR_JUNCTION;retry_tick=2
4	1	NODE_SERVICE_FINISH	0	-1	-1	
4	1	SELECT	0	2	-1	free_flow_seconds=1.8;moving=0;stopped=0;eta_seconds=1.8;equal_score_candidates=1;nodes=0>2>3
4	2	ENTER_EDGE	0	2	0	free_flow_seconds=1.8;moving=0;stopped=0;eta_seconds=1.8;equal_score_candidates=1;nodes=0>2>3
4	3	MOVE	0	2	1	
4	4	MOVE	0	2	2	
4	5	MOVE	0	2	3	
4	6	MOVE	0	2	4	
4	7	NODE_SERVICE_START	2	2	4	arrival_tick=6;ready_tick=7;ZERO_MAP_THROUGH_TIME;basis=LEGACY_NODE_CONSTRAINT;upstream_edge=2
4	7	NODE_SERVICE_FINISH	2	2	4	
4	7	NODE_SERVICE_START	2	-1	-1	arrival_tick=6;ready_tick=17;INTERMEDIATE_FIXED_TRANSFER_DELAY;reconstructed_transfer_seconds=2.0;basis=HISTORICAL_OD_LOWER_ENVELOPE;upstream_edge=2
4	16	SELECT	2	3	-1	free_flow_seconds=0.8;moving=0;stopped=0;eta_seconds=0.8;equal_score_candidates=1;nodes=2>3
4	17	NODE_SERVICE_FINISH	2	-1	-1	
4	17	ENTER_EDGE	2	3	0	free_flow_seconds=0.8;moving=0;stopped=0;eta_seconds=0.8;equal_score_candidates=1;nodes=2>3
4	18	MOVE	2	3	1	
4	19	MOVE	2	3	2	
4	20	MOVE	2	3	3	
4	21	COMPLETE	3	-1	-1	
